client_id,gender,age_1996,account_age_days,freq_POPLATEK PO OBRATU,freq_POPLATEK TYDNE,txn_count_1996,incoming_total_1996,outgoing_total_1996,avg_txn_1996,max_txn_1996,min_txn_1996,k_pojistne_count_1996,k_sipo_count_1996,k_sluzby_count_1996,k_urok_count_1996,k_sankc_urok_count_1996,k_duchod_count_1996,k_uver_count_1996,op_vyber_kartou_count_1996,op_vklad_count_1996,op_prevod_z_uctu_count_1996,op_vyber_count_1996,op_prevod_na_ucet_count_1996,avg_balance_1996,max_balance_1996,min_balance_1996,std_balance_1996,recency_1996,order_count,order_amount_total,po_pojistne_count,po_sipo_count,po_leasing_count,po_uver_count,has_previous_loan,previous_loan_amount_total,previous_loan_problem,loan_granted_1996,has_card_pre_1997,card_count_pre_1997,card_issued_1996,ending_balance_1996,op_type_diversity_1996,k_symbol_diversity_1996,n_accounts,ratio_credit_to_debit_1996,ratio_incoming_total_1996,ratio_outgoing_total_1996,avg_txn_norm_1996,po_type_diversity_1996,dv_loan_1997,dv_card_1997
4974,1,34,865.0,0.0,0.0,90,428635.3,411315.2,9785.361111111111,47401.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,39,24.0,58226.68444444444,125482.3,22342.5,25297.93171450318,0,3.0,8190.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41215.1,3.0,4.0,1,1.0421090686655878,0.5103101908981541,0.4896898091018459,108.72623456790123,2,0,0
4979,2,59,1399.0,0.0,0.0,62,186567.69999999998,149659.2,6245.417741935485,47995.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,25,12.0,32079.637096774193,81646.3,11226.3,17061.81642853598,0,2.0,7103.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25132.8,3.0,3.0,1,1.2466169804462404,0.5548862985085369,0.44511370149146307,100.73254422476587,2,0,0
5013,2,16,1271.0,0.0,0.0,69,100046.2,88625.2,2734.368115942029,37997.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,26.0,0.0,31,0.0,39273.12463768116,91042.8,15475.7,15747.526583220522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49850.3,2.0,2.0,1,1.128868538519518,0.5302669084980554,0.46973309150194464,39.62852341944969,0,0,0
5016,1,51,677.0,0.0,0.0,59,146830.3,142175.2,4898.3983050847455,18100.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,35,0.0,33765.91525423729,54041.9,15718.6,7091.196305882131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40908.3,2.0,2.0,1,1.0327419971978233,0.5080536529581616,0.49194634704183837,83.02370008618213,0,0,0
5028,2,20,1298.0,0.0,0.0,49,152875.1,178871.2,6770.332653061224,18500.0,5.6,0.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,14,11.0,18840.044897959182,48614.7,1114.8,9563.390771693312,0,2.0,16947.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30733.0,3.0,3.0,1,0.8546658154023677,0.4608193068016131,0.5391806931983868,138.17005414410662,2,0,0
5030,2,16,1149.0,0.0,0.0,36,26499.3,26775.2,1479.8472222222222,14570.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,19,0.0,15782.18611111111,29358.4,12004.6,4359.356406833651,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13467.8,2.0,2.0,1,0.9896956885476111,0.4974105810472177,0.5025894189527823,41.10686728395061,0,0,0
5050,2,45,454.0,0.0,0.0,96,165721.1,174291.6,3541.7989583333333,16557.0,14.6,10.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,33,32.0,34797.56145833333,48646.5,24724.3,4935.4619130356205,0,4.0,12006.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33555.3,3.0,5.0,1,0.9508266606078549,0.4873967942962131,0.5126032057037869,36.89373914930555,3,1,0
5056,1,39,955.0,0.0,0.0,80,612574.5,585875.2,15285.45875,60300.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,23.0,0.0,45,0.0,62260.49125,136181.5,20078.7,27656.46840929766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53626.6,2.0,2.0,1,1.0455716507542905,0.5111390991211396,0.4888609008788604,191.068234375,0,0,0
5093,1,47,1323.0,0.0,0.0,59,290758.8,315075.2,10268.372881355932,33178.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,35,0.0,62278.34406779661,85590.9,44176.6,12754.725751350457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47217.0,2.0,2.0,1,0.9228235037222859,0.47993146637527767,0.5200685336247223,174.04021832806663,0,0,0
5107,1,49,1128.0,0.0,0.0,55,412280.6,373675.2,14578.069090909092,62500.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,30,0.0,51878.27636363637,131302.6,18037.1,26767.121624637468,0,1.0,1960.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47146.0,2.0,2.0,1,1.103312716498178,0.5245595235762621,0.4754404764237378,265.05580165289257,1,0,0
5111,2,37,1422.0,0.0,0.0,69,370570.5,258275.19999999998,10855.271014492753,41499.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.0,12.0,43,0.0,31629.134782608693,67109.4,8808.0,15080.95544854918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38669.2,3.0,2.0,1,1.4347893254946662,0.589286847314055,0.41071315268594505,157.32276832598194,0,0,0
5117,2,21,974.0,0.0,0.0,64,200725.5,180883.2,5962.6359375,22856.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,3.0,12.0,0.0,25,12.0,54657.0140625,74832.2,39994.1,8144.460107431623,0,2.0,6197.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,60559.9,4.0,3.0,1,1.1096967545908076,0.5259982280278201,0.4740017719721799,93.1661865234375,2,0,0
5127,1,21,1337.0,0.0,0.0,57,87753.09999999999,77875.2,2905.759649122807,44966.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,29,0.0,24678.22456140351,62785.3,14615.4,12704.607715415705,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40059.9,2.0,2.0,1,1.1268426918967784,0.5298194813325984,0.4701805186674017,50.97823945829486,0,0,0
5128,2,33,1149.0,0.0,1.0,68,453329.1,421560.0,13531.604411764705,56200.0,30.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,12.0,43,0.0,66700.40735294118,128337.7,27525.1,21839.89043165422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36834.2,3.0,2.0,1,1.075360802732707,0.5181560725810849,0.4818439274189152,198.99418252595154,0,0,0
5132,2,29,493.0,0.0,0.0,75,682024.6,669775.2,18390.49066666667,49573.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,24.0,0.0,39,0.0,75060.844,139516.5,27558.8,25663.04635733478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76821.2,2.0,2.0,1,1.0182888228766906,0.5045307744534361,0.495469225546564,245.20654222222225,0,0,1
5133,1,37,998.0,0.0,0.0,102,575968.6,551071.2,11365.243137254902,66165.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,8.0,0.0,0.0,12.0,46,32.0,49205.285294117646,115454.1,20823.6,19412.25164393367,0,3.0,15089.0,0.0,1.0,0.0,1.0,1.0,79632.0,0.0,0.0,0.0,0.0,0.0,32856.8,3.0,5.0,1,1.0451800057778378,0.5110454839305587,0.4889545160694414,111.42395232602844,2,0,0
5134,1,29,1174.0,0.0,0.0,73,319229.7,328353.2,8870.998630136986,36680.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,25,24.0,27778.749315068493,60976.0,11798.8,10392.597034108827,0,2.0,16081.5,0.0,1.0,0.0,1.0,1.0,244560.0,0.0,0.0,0.0,0.0,0.0,21248.9,3.0,4.0,1,0.972214371597414,0.4929557281392081,0.5070442718607919,121.52052917995871,2,0,0
5137,2,17,533.0,0.0,0.0,26,78775.8,54800.0,5137.530769230769,47454.0,100.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,8,0.0,31565.476923076923,70306.4,20524.4,14290.136310429167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47498.2,2.0,1.0,1,1.437514598540146,0.5897460468138691,0.41025395318613106,197.5973372781065,0,0,0
5138,1,22,1120.0,0.0,0.0,60,282215.3,286075.2,9471.508333333333,32250.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,10.0,12.0,0.0,26,0.0,57680.03666666667,85406.1,44824.8,9847.745939062792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,52035.3,3.0,2.0,1,0.9865073938600759,0.4966039375988161,0.503396062401184,157.85847222222222,0,0,0
5145,1,46,373.0,0.0,0.0,63,476552.1,351346.0,14326.271428571428,80700.0,14.6,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,20.0,0.0,31,0.0,52322.93492063492,125936.6,19416.0,26058.232721535984,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50849.0,2.0,2.0,1,1.3563612507328957,0.5756168542964406,0.42438314570355945,227.40113378684808,0,0,0
5152,1,21,906.0,0.0,0.0,77,545705.3,348775.2,13851.694805194806,56700.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,47,0.0,60174.331168831166,188635.1,20189.7,30386.677802084585,0,1.0,2895.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48019.9,2.0,2.0,1,1.5646333225527504,0.6100807116533005,0.3899192883466996,179.89214032720525,1,0,0
5159,2,32,807.0,0.0,0.0,61,278504.5,265335.2,8915.404918032786,31821.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,4.0,12.0,0.0,33,0.0,55053.580327868855,79526.6,31398.1,11501.327947847585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,71481.9,3.0,2.0,1,1.0496326910262943,0.5121077037958061,0.48789229620419405,146.15417898414404,0,0,0
5164,2,25,1171.0,0.0,0.0,64,88706.8,95835.2,2883.46875,10900.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,38,0.0,32680.00625,43786.4,20512.6,6425.651923911059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27784.1,2.0,2.0,1,0.9256181444813597,0.4806862394468468,0.5193137605531531,45.05419921875,0,0,0
5175,1,47,1433.0,0.0,0.0,62,246747.9,228175.19999999998,7660.049999999999,28093.5,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,38,0.0,62389.50806451613,80962.3,41915.0,11177.321174069151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76299.7,2.0,2.0,1,1.081396663616379,0.5195533761149963,0.4804466238850037,123.54919354838708,0,0,0
5200,1,36,1358.0,0.0,1.0,71,603102.3,566312.0,16828.99014084507,69144.0,30.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,34,12.0,76964.2056338028,138371.4,50083.7,21319.7534298251,0,2.0,18005.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,69592.0,4.0,3.0,1,1.0649647190947746,0.5157302249510717,0.4842697750489283,237.02803015274748,2,0,0
5204,2,33,1353.0,0.0,0.0,57,194216.7,86375.2,7476.700000000001,38587.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,33,0.0,57318.61228070175,93310.6,31160.3,16477.993759048444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67943.8,2.0,2.0,1,2.248523881854977,0.6921678779750948,0.3078321220249052,131.17017543859652,0,0,1
5212,1,50,928.0,0.0,0.0,64,92512.0,86275.2,2793.55,22200.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,36,0.0,29563.2296875,42096.4,18139.0,6277.234142333396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37043.0,2.0,2.0,1,1.0722896035013538,0.5174419645254246,0.4825580354745753,43.64921875,0,0,0
5213,2,16,1048.0,0.0,0.0,74,107524.8,110675.2,2948.6486486486488,45946.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,26.0,0.0,36,0.0,23700.854054054053,63280.9,13188.0,12186.650985628961,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18519.2,2.0,2.0,1,0.9715347250332504,0.49278093492208985,0.5072190650779101,39.84660336011687,0,0,0
5214,2,20,545.0,0.0,0.0,68,312650.1,267280.0,9194.280882352941,49399.0,14.6,0.0,9.0,10.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,27,18.0,38054.80147058824,94462.7,8643.8,23588.94294516599,0,3.0,10535.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21283.7,3.0,4.0,1,1.1697474558515413,0.5391168694296088,0.46088313057039115,135.21001297577854,2,0,0
5224,2,47,1141.0,0.0,0.0,86,573892.0,518937.2,13600.827906976743,43429.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,11.0,0.0,22.0,0.0,41,11.0,72254.11279069768,119742.1,31250.7,22790.240074113233,0,1.0,2142.0,0.0,0.0,0.0,1.0,1.0,51408.0,0.0,0.0,0.0,0.0,0.0,57775.5,3.0,3.0,1,1.105898748442008,0.5251433618355,0.4748566381645,158.1491617090319,1,0,0
5233,2,29,1135.0,0.0,0.0,63,205640.1,196075.2,6376.433333333333,27200.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,7.0,12.0,0.0,32,0.0,57608.39047619048,88283.1,39575.2,9884.144979301109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,63335.1,3.0,2.0,1,1.0487817939239639,0.5119050730704058,0.48809492692959416,101.21322751322751,0,0,0
5237,2,19,1375.0,0.0,0.0,61,91901.59999999999,47425.2,2284.0459016393443,40494.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,21.0,0.0,28,0.0,22277.596721311475,69490.9,12915.7,15326.221672012176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69476.3,2.0,2.0,1,1.9378220861482924,0.6596117904093111,0.34038820959068894,37.44337543671056,0,0,0
5241,2,18,1367.0,0.0,0.0,63,231943.5,216635.2,7120.296825396826,29600.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,39,0.0,75112.91587301588,111487.4,56167.2,12329.565867539779,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89435.5,2.0,2.0,1,1.0706639548882175,0.5170631151233885,0.4829368848766114,113.02058453010834,0,0,0
5243,2,26,1275.0,0.0,0.0,66,318153.0,315795.2,9605.275757575757,36404.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,1.0,12.0,0.0,29,12.0,51179.14848484848,83594.8,25212.7,10080.878851678977,0,2.0,4216.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,58040.4,4.0,3.0,1,1.0074662312790061,0.5018596156594498,0.4981403843405503,145.53448117539025,2,0,0
5246,2,14,1409.0,0.0,0.0,70,91790.2,91675.2,2620.9342857142856,38847.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,26.0,0.0,32,0.0,23612.691428571427,55556.3,12783.2,9629.046708075639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19124.9,2.0,2.0,1,1.0012544286786393,0.5003134105940412,0.49968658940595884,37.441918367346936,0,0,0
5247,2,53,1070.0,0.0,0.0,63,86270.1,98875.2,2938.8142857142857,9888.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,39,0.0,12791.677777777777,23843.3,5224.8,4460.258527312733,0,1.0,1003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6760.7,2.0,2.0,1,0.8725150492742367,0.4659588982275003,0.5340411017724997,46.64784580498866,1,0,0
5263,1,34,715.0,0.0,0.0,57,155509.4,118075.2,5087.817543859649,17436.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,12.0,32,0.0,43272.94210526316,62794.5,21990.9,9547.299264637759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,62779.9,3.0,2.0,1,1.317036939170969,0.5684143040214983,0.4315856959785017,89.2599569098184,0,0,0
5275,2,46,1347.0,0.0,0.0,51,185916.8,176375.2,8231.29411764706,49311.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,3.0,8.0,0.0,28,0.0,42726.59411764706,77642.5,23031.1,17574.06590555995,0,1.0,4788.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29487.7,3.0,2.0,1,1.054098308605745,0.5131683835138506,0.4868316164861493,161.39792387543253,1,0,0
5283,2,14,1134.0,0.0,0.0,64,90499.0,90575.2,2829.284375,48082.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,33,0.0,36815.3015625,86052.3,19790.7,10476.627191803158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40029.1,2.0,2.0,1,0.9991587101104938,0.4997895890193081,0.5002104109806919,44.207568359375,0,0,0
5312,2,50,995.0,0.0,1.0,80,441268.1,326632.0,11351.82625,52500.0,30.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,38,12.0,51257.07124999999,139706.0,18975.1,24742.162457508035,0,2.0,8935.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44346.1,3.0,3.0,1,1.3509640819025692,0.5746425869719252,0.4253574130280749,141.897828125,2,0,0
5318,2,28,1081.0,0.0,1.0,80,437279.4,444304.0,11299.505000000001,50178.0,30.0,0.0,12.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,32,24.0,42560.28375,74988.4,12663.0,15198.419559245182,0,2.0,12412.0,0.0,1.0,0.0,1.0,1.0,221280.0,0.0,0.0,0.0,0.0,0.0,30121.3,3.0,4.0,1,0.9841896539306422,0.4960159186300468,0.5039840813699532,141.24381250000002,2,0,0
5320,1,45,1208.0,0.0,0.0,96,177992.0,173787.2,3664.366666666667,16257.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,12.0,0.0,23.0,0.0,25,36.0,34871.941666666666,55952.3,16637.0,7666.363966117345,0,3.0,11276.0,0.0,1.0,0.0,1.0,1.0,97224.0,0.0,0.0,0.0,0.0,0.0,40694.3,3.0,5.0,1,1.0241951075798448,0.5059764761532234,0.4940235238467766,38.17048611111111,2,0,0
5322,1,40,545.0,0.0,0.0,120,319408.2,329471.2,5407.328333333334,36486.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,47,48.0,42215.92083333333,73209.0,14415.1,11807.58605183884,0,5.0,14653.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41633.6,3.0,5.0,1,0.9694571179514325,0.49224586263641595,0.5077541373635841,45.06106944444445,3,1,0
5323,1,20,1053.0,0.0,0.0,77,138029.2,121775.2,3374.083116883117,49892.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,13.0,33.0,0.0,19,0.0,52221.506493506495,107915.5,27881.7,14962.193881178777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,58920.0,3.0,2.0,1,1.13347545313003,0.5312812254141962,0.46871877458580374,43.8192612582223,0,0,0
5325,1,26,1056.0,0.0,0.0,103,178462.7,183431.2,3513.533009708738,20452.5,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,30,48.0,16207.031067961165,28464.4,4346.9,5196.3399239749415,0,5.0,9359.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18353.6,3.0,5.0,1,0.9729135501485026,0.4931354189722457,0.5068645810277542,34.111970968046,3,0,0
5333,1,29,615.0,0.0,0.0,91,186760.3,173491.2,4282.302197802198,47490.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,12.0,0.0,15.0,0.0,28,36.0,30557.228571428568,70297.9,12979.0,14462.459324220417,0,3.0,7343.0,0.0,1.0,0.0,1.0,1.0,73836.0,0.0,0.0,0.0,0.0,0.0,25358.1,3.0,5.0,1,1.076482841781024,0.5184164396262055,0.48158356037379446,47.05826590991426,2,0,0
5337,2,35,1303.0,0.0,0.0,73,148639.5,146875.2,4048.146575342466,14886.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,20.0,0.0,29,12.0,18402.438356164384,29385.1,6015.2,4467.895906931477,0,2.0,12323.0,0.0,1.0,0.0,1.0,1.0,87816.0,0.0,0.0,0.0,0.0,0.0,20063.1,3.0,3.0,1,1.0120122389620576,0.5029851306889301,0.4970148693110698,55.45406267592419,2,0,0
5347,2,47,753.0,0.0,0.0,105,853907.2,759115.2,15958.708571428571,62900.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,31.0,0.0,50,12.0,74784.76857142858,144693.3,24473.3,25519.914879761116,0,2.0,6809.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93632.4,3.0,3.0,1,1.1248716927285871,0.5293833489231148,0.4706166510768852,151.9877006802721,2,0,0
5352,1,20,1194.0,0.0,0.0,68,64925.8,53525.2,1741.9264705882354,19400.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,26.0,0.0,30,0.0,23806.90882352941,37606.7,12641.7,6432.376522861615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31746.5,2.0,2.0,1,1.2129950004857526,0.5481236967184744,0.45187630328152567,25.616565743944637,0,0,0
5354,1,30,372.0,0.0,0.0,48,73732.0,49376.8,2564.766666666667,16320.0,13.1,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,20,0.0,26037.925,40654.9,5622.0,5962.5238316665445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25455.0,2.0,2.0,1,1.4932518915766109,0.5989173803984768,0.4010826196015232,53.432638888888896,0,0,0
5366,1,25,1308.0,0.0,0.0,83,476251.3,361317.2,11436.861445783132,47519.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,12.0,0.0,18.0,0.0,41,12.0,73144.91686746987,123388.7,35003.8,22508.801184300028,0,1.0,5353.5,0.0,0.0,0.0,1.0,1.0,192744.0,0.0,0.0,0.0,0.0,0.0,53165.5,3.0,3.0,1,1.318097505460576,0.5686117613066871,0.4313882386933129,137.7935113949775,1,0,1
5384,2,61,370.0,0.0,1.0,48,210483.6,135031.5,8290.002083333333,49631.0,20.0,0.0,0.0,6.0,11.0,0.0,0.0,5.0,0.0,10.0,0.0,22,5.0,36455.666666666664,77551.0,9400.0,13712.679091750573,0,1.0,2770.3,0.0,0.0,0.0,1.0,1.0,66480.0,1.0,1.0,0.0,0.0,0.0,23976.9,3.0,3.0,1,1.5587740638295509,0.6091878473618085,0.3908121526381915,172.7083767361111,1,0,0
5385,2,22,1215.0,0.0,0.0,57,96147.4,95975.2,3370.5719298245617,12000.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,33,0.0,34201.60526315789,48053.6,22854.4,4200.176143135505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36189.9,2.0,2.0,1,1.0017942135051554,0.5004481513366986,0.4995518486633015,59.13284087411512,0,0,0
5392,1,41,1156.0,0.0,0.0,68,529631.0,425775.2,15612.811764705883,60854.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,44,0.0,51534.111764705885,95241.0,23473.1,19820.48801883885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41694.9,2.0,2.0,1,1.2439216750999118,0.5543516464515302,0.44564835354846977,229.60017301038062,0,0,0
5395,2,34,449.0,0.0,0.0,81,320467.6,294828.0,7596.2419753086415,36637.5,14.6,0.0,9.0,10.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,38,19.0,56490.048148148155,88246.7,35018.4,11533.226156133755,0,3.0,10619.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69263.1,3.0,4.0,1,1.0869646030906155,0.5208351888100614,0.47916481118993864,93.78076512726717,2,1,0
5399,1,24,782.0,0.0,0.0,109,193141.3,200974.2,3615.738532110092,21513.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,3.0,0.0,14.0,0.0,44,39.0,28218.735779816514,46417.9,14268.9,7535.548251989352,0,4.0,7843.0,1.0,1.0,0.0,1.0,1.0,15192.0,0.0,1.0,0.0,0.0,0.0,15798.4,3.0,6.0,1,0.9610253455418655,0.4900626846698493,0.5099373153301507,33.171913138624696,3,0,0
5402,1,28,1257.0,0.0,0.0,61,318852.3,297975.2,10111.926229508197,36372.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,37,0.0,67667.12295081967,94349.4,39787.5,13164.264252201785,0,1.0,707.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94016.1,2.0,2.0,1,1.0700632133143966,0.5169229646862372,0.4830770353137628,165.76928245095405,1,0,0
5409,2,48,1427.0,0.0,0.0,57,188532.5,159275.19999999998,6656.626315789474,40208.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,35,0.0,43003.14210526316,74418.2,27479.1,12729.911719491718,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34326.1,2.0,2.0,1,1.183690241795333,0.5420595921251888,0.4579404078748113,116.78291782086797,0,0,0
